,seg_name,homogeneity,quartile,home_seg,count_games,win_games,win_ratio,Archer_Queen,Archers,Arrows,Baby_Dragon,Balloon,Bandit,Barbarian_Barrel,Barbarian_Hut,Barbarians,Bats,Battle_Healer,Battle_Ram,Bomb_Tower,Bomber,Bowler,Cannon,Cannon_Cart,Clone,Dark_Prince,Dart_Goblin,Earthquake,Electro_Dragon,Electro_Giant,Electro_Spirit,Electro_Wizard,Elite_Barbarians,Elixir_Collector,Elixir_Golem,Executioner,Fire_Spirit,Fireball,Firecracker,Fisherman,Flying_Machine,Freeze,Furnace,Giant,Giant_Skeleton,Giant_Snowball,Goblin_Barrel,Goblin_Cage,Goblin_Drill,Goblin_Gang,Goblin_Giant,Goblin_Hut,Goblins,Golden_Knight,Golem,Graveyard,Guards,Heal_Spirit,Hog_Rider,Hunter,Ice_Golem,Ice_Spirit,Ice_Wizard,Inferno_Dragon,Inferno_Tower,Knight,Lava_Hound,Lightning,Lumberjack,Magic_Archer,Mega_Knight,Mega_Minion,Mighty_Miner,Miner,Mini_P_E_K_K_A,Minion_Horde,Minions,Mirror,Mortar,Mother_Witch,Musketeer,Night_Witch,P_E_K_K_A,Poison,Prince,Princess,Rage,Ram_Rider,Rascals,Rocket,Royal_Delivery,Royal_Ghost,Royal_Giant,Royal_Hogs,Royal_Recruits,Skeleton_Army,Skeleton_Barrel,Skeleton_Dragons,Skeleton_King,Skeletons,Sparky,Spear_Goblins,Super_Witch,Tesla,The_Log,Three_Musketeers,Tombstone,Tornado,Valkyrie,Wall_Breakers,Witch,Wizard,X-Bow,Zap,Zappies,home_elixr
132,026 3.5   98.7%  Baby_Dragon Graveyard Skeleton_King,98.7,2,26,844.0,509.0,0.6030805687203792,0.0,0.0,0.0,0.9988151658767772,0.0,0.0,0.9620853080568721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017772511848341232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015402843601895734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940758293838863,0.013033175355450236,0.0,0.0,0.0,0.0,0.0,0.9585308056872038,0.018957345971563982,0.0,0.002369668246445498,0.0,0.0,0.0,0.005924170616113744,0.001184834123222749,0.001184834123222749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009478672985781991,0.0,0.0,0.0,0.001184834123222749,0.017772511848341232,0.0,0.9976303317535545,0.9786729857819905,0.0,0.0,0.0,0.0,0.0,0.0,0.005924170616113744,3.509478672985782
133,027 3.2   94.3%  Goblin_Barrel Valkyrie Inferno_Tower,94.3,2,27,1028.0,621.0,0.6040856031128404,0.0,0.02529182879377432,0.0038910505836575876,0.0,0.0,0.02821011673151751,0.009727626459143969,0.0,0.0,0.0029182879377431907,0.0,0.0,0.03988326848249027,0.0,0.0,0.009727626459143969,0.0,0.0,0.009727626459143969,0.9698443579766537,0.0,0.0,0.0,0.0038910505836575876,0.0029182879377431907,0.0,0.0,0.0,0.0,0.0,0.005836575875486381,0.0048638132295719845,0.0,0.0,0.0,0.0,0.0,0.006809338521400778,0.0,0.9912451361867705,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009727626459143969,0.0,0.04571984435797665,0.0,0.0029182879377431907,0.0048638132295719845,0.0,0.0,0.8891050583657587,0.0,0.0,0.0009727626459143969,0.0,0.0,0.019455252918287938,0.0,0.010700389105058366,0.0,0.030155642023346304,0.0,0.006809338521400778,0.0009727626459143969,0.0,0.0,0.0,0.0,0.0009727626459143969,0.0038910505836575876,0.0,1.0,0.0,0.0,0.0,0.024319066147859923,0.0,0.0,0.0,0.0,0.0,0.9678988326848249,0.9776264591439688,0.0,0.016536964980544747,0.0,0.0,0.0,0.0,0.0,0.8667315175097277,0.0,0.0,0.0009727626459143969,0.9367704280155642,0.03501945525291829,0.02529182879377432,0.0,0.0,0.01264591439688716,0.0,3.270306420233463
134,028 3.9   95.2%  Goblin_Giant Elite_Barbarians Sparky,95.2,2,28,888.0,540.0,0.6081081081081081,0.0,0.0,0.021396396396396396,0.0,0.0,0.0,0.007882882882882882,0.0,0.0,0.019144144144144143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490990990990991,0.0,0.0045045045045045045,0.0,0.00563063063063063,0.0,0.8975225225225225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.9876126126126126,0.0,0.0,0.04279279279279279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10585585585585586,0.0,0.0,0.012387387387387387,0.0,0.024774774774774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819819819819819,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.006756756756756757,0.0,0.0,0.013513513513513514,0.0,0.9515765765765766,0.0472972972972973,3.858671171171171
135,029 3.6   94.9%  Elite_Barbarians Battle_Healer Electro_Dragon,94.9,2,29,706.0,411.0,0.5821529745042493,0.0169971671388102,0.0,0.8541076487252125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985835694050992,0.0,0.0,0.043909348441926344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00141643059490085,0.018413597733711047,0.0,1.0,0.0,0.9985835694050992,0.0,0.0,0.11756373937677053,0.0226628895184136,0.0,0.0,0.0,0.014164305949008499,0.0,0.0,0.0056657223796034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036827195467422094,0.0,0.0,0.0,0.18838526912181303,0.0,0.0,0.0,0.0,0.0,0.9730878186968839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.0,0.0,0.9957507082152974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0,0.0,0.05099150141643059,0.0,0.0,0.0,0.00141643059490085,0.0,0.007082152974504249,0.0028328611898017,0.0,0.6373937677053825,0.0,3.6338526912181304
136,030 4.0   95.5%  Night_Witch Elite_Barbarians Golem,95.5,2,30,637.0,380.0,0.5965463108320251,0.0,0.03610675039246468,0.9434850863422292,0.03296703296703297,0.0015698587127158557,0.0706436420722135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152276295133438,0.0,0.015698587127158554,0.0,0.0,0.0015698587127158557,0.0015698587127158557,0.0,0.0,0.0,0.015698587127158554,0.007849293563579277,0.9952904238618524,0.029827315541601257,0.0,0.0,0.0,0.054945054945054944,0.0,0.023547880690737835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849293563579277,0.9827315541601256,0.0,0.0,0.0,0.0,0.007849293563579277,0.0,0.006279434850863423,0.0,0.0,0.0,0.0282574568288854,0.0,0.0,0.8006279434850864,0.0,0.0,0.9544740973312402,0.0,0.0,0.0,0.0,0.0031397174254317113,0.02197802197802198,0.0,0.0,0.0,0.9827315541601256,0.0,0.02197802197802198,0.0,0.006279434850863423,0.0,0.0,0.0,0.0,0.0,0.0,0.015698587127158554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004709576138147566,0.02511773940345369,0.0,0.0,0.0,0.0,0.9843014128728415,0.0,3.996664050235479
137,031 3.4   93.3%  Valkyrie Rocket Inferno_Tower    ,93.3,2,31,1207.0,717.0,0.5940347970173985,0.0,0.0,0.01988400994200497,0.0,0.0,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019055509527754765,0.07456503728251865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.012427506213753107,0.0,0.0,0.0,0.0033140016570008283,0.0,0.0024855012427506215,0.0,1.0,0.0008285004142502071,0.0,0.9221209610604806,0.0,0.0,0.0,0.009942004971002486,0.0,0.0,0.006628003314001657,0.0,0.0,0.0,0.0,0.7348798674399337,0.004142502071251036,0.0033140016570008283,0.9569179784589892,0.014913007456503728,0.0,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05219552609776305,0.0,0.0,0.009942004971002486,0.0,0.0,0.0,0.04308202154101077,0.9809444904722452,0.0,0.0,0.01988400994200497,0.9917149958574979,0.0,0.0,0.0,0.0,0.0,0.0695940347970174,0.004971002485501243,0.0,0.0008285004142502071,0.0,0.0,0.01988400994200497,0.0,0.0,0.9900579950289975,0.0,0.0231980115990058,0.0115990057995029,0.9436619718309859,0.0,0.0,0.0,0.0,0.009113504556752278,0.0,3.4107290803645403
138,032 3.7   92.9%  Sparky Minion_Horde Giant        ,92.9,2,32,828.0,499.0,0.6026570048309179,0.0012077294685990338,0.0,0.9082125603864735,0.0,0.0,0.0,0.0,0.0,0.0,0.9685990338164251,0.0,0.0,0.0,0.0,0.0,0.0012077294685990338,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0024154589371980675,0.004830917874396135,0.004830917874396135,0.0,0.0,0.0,0.0,0.0748792270531401,0.0024154589371980675,0.0036231884057971015,0.0,0.0,0.0,0.9867149758454107,0.0,0.0,0.0,0.0,0.0,0.0,0.013285024154589372,0.0,0.0,0.0,0.0,0.0012077294685990338,0.022946859903381644,0.0,0.0,0.0024154589371980675,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.030193236714975844,0.004830917874396135,0.006038647342995169,0.0,0.0012077294685990338,0.0,0.0,0.9722222222222222,0.8152173913043478,0.0,0.008454106280193236,0.0,0.0,0.10507246376811594,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.018115942028985508,0.0,0.0,0.0,0.0,0.0,0.0,0.9311594202898551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018115942028985508,0.0012077294685990338,0.006038647342995169,0.016908212560386472,0.022946859903381644,0.0024154589371980675,0.9903381642512077,0.0,3.7593599033816427
139,033 2.8   98.9%  Valkyrie Tesla Hog_Rider         ,98.9,2,33,1108.0,637.0,0.5749097472924187,0.02527075812274368,0.0,0.009927797833935019,0.0,0.0,0.0,0.0,0.0,0.0,0.010830324909747292,0.0,0.0,0.0,0.0,0.0009025270758122744,0.0,0.0,0.0,0.0,0.0,0.98014440433213,0.0,0.0009025270758122744,0.015342960288808664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747292418772563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002707581227436823,0.0,0.0,0.0009025270758122744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.029783393501805054,0.0,0.0,0.0,0.0,0.0,0.010830324909747292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009025270758122744,0.0,0.0,0.0,0.9792418772563177,0.0,0.0,0.0,0.9693140794223827,0.990072202166065,0.0,0.0,0.0,0.9855595667870036,0.0,0.0,0.0,0.0,0.004512635379061372,0.0,2.7652301444043323
140,034 3.7   90.2%  Rocket Prince Rascals            ,90.2,2,34,859.0,528.0,0.6146682188591386,0.0,0.0,0.0,0.0,0.0,0.03259604190919674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629802095459837,0.0,0.0,0.04307334109429569,0.9278230500582072,0.0,0.0,0.0,0.004656577415599534,0.0,0.01629802095459837,0.0,0.0,0.0,0.0,0.0,0.024447031431897557,0.0,0.0,0.0,0.0,0.0,0.002328288707799767,0.0011641443538998836,0.9965075669383003,0.0,0.025611175785797437,0.5611175785797439,0.0,0.0,0.0,0.03259604190919674,0.0,0.0,0.4062863795110594,0.0,0.0,0.0,0.0,0.013969732246798603,0.0,0.0,0.033760186263096625,0.0,0.0,0.0,0.0,0.0,0.012805587892898719,0.0,0.0,0.0,0.006984866123399301,0.0,0.0,0.005820721769499418,0.023282887077997673,0.0,0.0,0.0,0.0,0.0,0.8835855646100116,0.9336437718277066,0.0,0.0,0.9604190919674039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979045401629802,0.0,0.0,0.0,0.0,0.0,0.0,0.0011641443538998836,0.9988358556461001,0.0,0.0,0.0,0.0011641443538998836,0.0,0.0011641443538998836,0.012805587892898719,0.0,0.0,0.0,3.7462165308498254
141,035 3.8   92.3%  P_E_K_K_A Electro_Wizard Poison  ,92.3,2,35,1079.0,626.0,0.5801668211306765,0.018535681186283594,0.024096385542168676,0.017608897126969416,0.021316033364226137,0.0,0.9416126042632067,0.0027803521779425394,0.0,0.0,0.0,0.0,0.8980537534754403,0.0,0.0,0.0,0.0,0.0009267840593141798,0.0,0.3030583873957368,0.0018535681186283596,0.0,0.012048192771084338,0.0,0.0,0.9527340129749768,0.0027803521779425394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029657089898053754,0.0,0.0,0.0,0.0018535681186283596,0.006487488415199258,0.0,0.0,0.009267840593141797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006487488415199258,0.010194624652455977,0.0,0.0,0.0,0.0,0.0,0.0,0.03985171455050973,0.010194624652455977,0.023169601482854494,0.0,0.012048192771084338,0.0009267840593141798,0.0,0.891566265060241,0.0,0.0,0.012048192771084338,0.03707136237256719,0.0,0.9879518072289156,0.9972196478220574,0.0,0.0,0.0,0.025023169601482854,0.0,0.0,0.0,0.6552363299351252,0.0,0.03614457831325301,0.0,0.0,0.006487488415199258,0.010194624652455977,0.0,0.0074142724745134385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010194624652455977,0.0,0.0,0.9759036144578314,0.0,3.8107043558850786
142,036 2.9   95.6%  Mighty_Miner Rocket Goblin_Barrel,95.6,2,36,668.0,381.0,0.5703592814371258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326347305389222,0.0,0.0,0.0,0.1317365269461078,0.0,0.0,0.0,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.8832335329341318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344311377245509,0.0,0.0,0.061377245508982034,0.0,0.0,0.0,0.0,0.11526946107784432,0.0,0.0,0.0,0.03293413173652695,0.0,0.0,0.0,0.0,0.0,0.0,0.9326347305389222,0.0,0.0,0.0,0.0,0.0,0.008982035928143712,0.0,0.0,0.0,0.0,0.0,0.0,0.8697604790419161,0.0,0.0,0.0,0.9985029940119761,0.025449101796407185,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9131736526946108,0.0,0.0,0.0,0.05688622754491018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9002619760479043
143,037 3.8   95.2%  Fireball Giant Prince            ,95.2,2,37,675.0,401.0,0.5940740740740741,0.007407407407407408,0.0,0.0,0.03111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377777777777778,0.02074074074074074,0.0,0.1451851851851852,0.0,0.0,0.8237037037037037,0.0,0.0,0.0,0.0,0.0,0.9585185185185185,0.0,0.02666666666666667,0.0,0.0,0.0,0.9925925925925926,0.007407407407407408,0.0,0.0,0.0,0.0,0.002962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.9422222222222222,0.0,0.9111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.02074074074074074,0.9985185185185185,0.0,0.002962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15703703703703703,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0,0.002962962962962963,0.0,0.9629629629629629,0.0,3.7537037037037035
144,038 3.8   85.5%  Mega_Knight Prince Royal_Giant   ,85.5,2,38,994.0,595.0,0.5985915492957746,0.009054325955734407,0.0,0.035211267605633804,0.002012072434607646,0.0,0.023138832997987926,0.029175050301810865,0.0,0.0,0.9587525150905433,0.0,0.0,0.0030181086519114686,0.0,0.0,0.0,0.008048289738430584,0.0,0.02414486921529175,0.9396378269617707,0.026156941649899398,0.0,0.0,0.008048289738430584,0.005030181086519115,0.0,0.0,0.0,0.0,0.019114688128772636,0.004024144869215292,0.0613682092555332,0.0,0.002012072434607646,0.0,0.09356136820925554,0.0,0.019114688128772636,0.0,0.9698189134808853,0.04929577464788732,0.0,0.07243460764587525,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.0,0.01609657947686117,0.0,0.0,0.0,0.0,0.009054325955734407,0.0,0.0,0.0,0.0,0.023138832997987926,0.0030181086519114686,0.9627766599597586,0.0,0.008048289738430584,0.018108651911468814,0.04225352112676056,0.0,0.03722334004024145,0.11167002012072434,0.0,0.023138832997987926,0.03319919517102616,0.0,0.0,0.0,0.613682092555332,0.7736418511066399,0.0,0.008048289738430584,0.0,0.018108651911468814,0.0,0.0,0.670020120724346,0.0,0.0,0.9346076458752515,0.15995975855130784,0.0,0.001006036217303823,0.0,0.0,0.019114688128772636,0.0,0.0,0.01609657947686117,0.0,0.0,0.0,0.07042253521126761,0.01609657947686117,0.001006036217303823,0.0,0.0,0.02716297786720322,0.0,3.7751509054325956
145,039 3.3   98.0%  Inferno_Dragon Miner Mega_Knight ,98.0,2,39,970.0,552.0,0.5690721649484536,0.009278350515463918,0.0,0.0,0.0,0.0,0.0,0.006185567010309278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016494845360824743,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.016494845360824743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031958762886597936,0.0,0.013402061855670102,0.9876288659793815,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.03505154639175258,0.0,0.0,0.0,0.0,0.9824742268041237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023711340206185566,0.0,0.0,0.0,0.0,0.9402061855670103,0.0,0.0,0.0,0.0010309278350515464,1.0,0.0,0.0,0.006185567010309278,0.0,0.0,0.0,0.0,0.003092783505154639,0.0,0.0,0.0,0.9938144329896907,0.008247422680412371,3.256701030927835
146,040 3.9   90.2%  Elite_Barbarians Three_Musketeers Elixir_Collector,90.2,2,40,288.0,175.0,0.6076388888888888,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.6875,0.0,0.0,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.006944444444444444,0.0,0.9513888888888888,0.9305555555555556,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965277777777778,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.017361111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.059027777777777776,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.013888888888888888,0.024305555555555556,0.0,1.0,0.0,0.017361111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.059027777777777776,3.9175347222222223
147,041 4.0   93.4%  Electro_Wizard Fireball P_E_K_K_A,93.4,2,41,926.0,550.0,0.593952483801296,0.00755939524838013,0.0010799136069114472,0.00755939524838013,0.01079913606911447,0.01079913606911447,0.9352051835853131,0.0,0.0,0.0,0.03347732181425486,0.0021598272138228943,0.9352051835853131,0.011879049676025918,0.0,0.0,0.0,0.0,0.0,0.8606911447084233,0.0,0.004319654427645789,0.0021598272138228943,0.0,0.0,0.9632829373650108,0.029157667386609073,0.0,0.0,0.0,0.0,0.9740820734341252,0.04967602591792657,0.0,0.004319654427645789,0.0,0.0,0.0,0.0,0.008639308855291577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00755939524838013,0.0,0.005399568034557235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064794816414686825,0.7786177105831533,0.0,0.0,0.0,0.029157667386609073,0.047516198704103674,0.0,0.11663066954643629,0.0021598272138228943,0.0,0.0183585313174946,0.0,0.0,0.9924406047516199,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0,0.019438444924406047,0.0,0.052915766738660906,0.0,0.0,0.0,0.017278617710583154,0.00755939524838013,0.0,0.0,0.0,0.0,0.0,0.0,0.042116630669546434,0.0,0.0,0.0,0.0183585313174946,0.0064794816414686825,0.0,0.0,0.0,0.0,0.978401727861771,0.0,3.974487041036717
148,042 3.4   95.2%  Rocket Hog_Rider Executioner     ,95.2,2,42,668.0,380.0,0.5688622754491018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0074850299401197605,0.0014970059880239522,0.0,0.0,0.0,0.02844311377245509,0.0,0.0,0.023952095808383235,0.0,0.0,0.0,0.0,0.9925149700598802,0.0029940119760479044,0.014970059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.019461077844311378,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.9416167664670658,0.0,0.0,0.0,0.023952095808383235,0.0,1.0,0.0,0.0,0.9476047904191617,0.005988023952095809,0.0,0.0,0.0,0.0,0.04940119760479042,0.0,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014970059880239521,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086826347305389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017964071856287425,0.0,0.0,0.0,0.01347305389221557,0.9880239520958084,0.0,0.0,1.0,0.9805389221556886,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,3.370321856287425
149,043 4.0   95.8%  Archer_Queen Electro_Giant Lightning,95.8,2,43,461.0,293.0,0.6355748373101953,0.96529284164859,0.0,0.0,0.04121475054229935,0.015184381778741865,0.0,0.0824295010845987,0.0,0.0,0.0,0.0,0.0,0.0,0.7527114967462039,0.0,0.028199566160520606,0.0,0.0,0.9674620390455532,0.0,0.0021691973969631237,0.0,0.9392624728850325,0.0021691973969631237,0.05639913232104121,0.0,0.0,0.0,0.0,0.006507592190889371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89587852494577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03470715835140998,0.0455531453362256,0.0,0.0,0.015184381778741865,1.0,0.0,0.010845986984815618,0.0,0.0,0.0,0.0,0.019522776572668113,0.0,0.0,0.0,0.0,0.07592190889370933,0.0,0.0,0.04772234273318872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006507592190889371,0.0,0.004338394793926247,0.9848156182212582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0279284164859
150,044 3.2   97.7%  Magic_Archer Bomb_Tower Fireball ,97.7,2,44,440.0,251.0,0.5704545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659090909090909,0.0,0.0,0.013636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029545454545454545,0.9954545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004545454545454545,0.05454545454545454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06136363636363636,0.0,0.925,0.0,0.015909090909090907,0.0,0.0,0.0,1.0,0.9409090909090909,0.9840909090909091,0.0,0.0,0.0,0.0,0.0,3.2323863636363637
151,045 4.3   89.6%  Night_Witch Lightning Golem      ,89.6,2,45,985.0,576.0,0.584771573604061,0.0,0.0,0.01015228426395939,0.9461928934010152,0.0,0.0,0.917766497461929,0.0,0.0,0.0,0.0,0.0,0.0,0.025380710659898477,0.0,0.0,0.007106598984771574,0.018274111675126905,0.04060913705583756,0.006091370558375634,0.0,0.014213197969543147,0.0,0.0,0.0,0.003045685279187817,0.03553299492385787,0.0,0.0,0.012182741116751269,0.012182741116751269,0.015228426395939087,0.008121827411167513,0.05279187817258883,0.0,0.0040609137055837565,0.0,0.003045685279187817,0.0,0.0,0.0,0.0,0.018274111675126905,0.0,0.0010152284263959391,0.0,0.0,0.9979695431472081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014213197969543147,0.009137055837563452,0.0,0.0,0.9685279187817258,0.584771573604061,0.0,0.03350253807106599,0.8771573604060914,0.0,0.0,0.2893401015228426,0.0,0.0,0.0,0.0,0.0,0.0,0.9370558375634518,0.0,0.007106598984771574,0.0,0.0,0.013197969543147208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.006091370558375634,0.014213197969543147,0.0,0.0,0.0,0.0,0.0,0.0,0.10862944162436548,0.9208121827411168,0.0020304568527918783,0.0,0.030456852791878174,0.0,0.0,0.0040609137055837565,0.025380710659898477,4.273984771573604
